id,Tweets about Luke,Tweets about Rey,"Number of ""!"""
940742902225014784,False,False,2
940742899024543744,False,False,0
940742889583366145,False,False,0
940742888543129601,False,False,1
940742875628867584,False,False,1
940742874676715520,False,False,1
940742866472767488,False,False,2
940742856452567040,False,False,0
940742853285650432,False,False,1
940742850756583426,False,False,1
940742849720672257,False,False,0
940742845333409793,False,False,0
940742838295375872,False,False,0
940742836961660928,False,False,0
940742835359420417,False,False,2
940742831752339459,False,False,0
940742831135698944,False,False,1
940742824638771201,False,False,0
940742807924375552,False,False,0
940742803163721729,False,False,0
940742799384809472,False,False,0
940742799183540225,False,False,2
940742795270254592,False,False,0
940742786839494657,False,False,0
940742781298970625,False,False,0
940742779575197696,False,False,1
940742778841194498,False,False,1
940742775267500033,False,False,0
940742774202257409,False,False,2
940742771282821121,False,False,1
940742767264886784,False,False,1
940742764882522122,False,False,0
940742762026160128,False,False,2
940742758825955329,False,False,0
940742758213361664,False,False,0
940742753050353665,False,False,1
940742746259841025,False,False,0
940742744707948544,False,False,2
940742741096402944,False,False,1
940742740840558592,False,False,3
940742740513566721,False,False,2
940742739326578693,False,False,2
940742733894955009,False,False,1
940742733618188289,False,False,2
940742732120838144,False,False,0
940742729675440128,False,False,2
940742729515937794,False,False,0
940742722545106944,False,False,1
940742722159230976,False,False,0
940742718849822720,False,False,1
940742716840927232,False,False,1
940742711480549376,False,True,1
940742710847201280,False,False,0
940742709425393664,False,False,1
940742708343263234,False,False,0
940742698864136194,False,False,1
940742697337413633,False,False,1
940742694422409216,False,False,0
940742692736323585,False,False,1
940742688588140545,False,False,0
940742686247669761,False,False,1
940742683253002246,False,False,1
940742681533337600,False,False,1
940742675791302656,False,False,1
940742675686404097,False,False,2
940742673731813377,False,False,2
940742673358614533,False,False,2
940742672502935553,False,False,1
940742669483106304,False,False,1
940742663065743360,False,False,1
940742660435869697,False,False,0
940742656627494912,False,False,0
940742655302078464,False,False,0
940742652131250176,False,False,0
940742650122199041,False,False,2
940742648226308097,False,False,1
940742646724624384,False,False,0
940742643105058817,False,False,0
940742641288925184,False,False,1
940742636327112704,False,False,1
940742623630835712,False,False,2
940742622959865861,False,False,0
940742620468330496,False,False,1
940742617905512450,False,False,1
940742609093439489,False,False,0
940742600524517377,False,False,0
940742586775560193,False,False,0
940742581104898049,False,False,0
940742579112546305,False,False,0
940742571181182976,False,False,0
940742570736570368,False,False,0
940742569633366016,False,False,0
940742564189261824,False,False,1
940742564004626432,False,False,2
940742563354484738,False,False,0
940742561001504772,False,True,0
940742560062103553,False,False,1
940742554156281861,False,False,0
940742552747171840,False,False,0
940742545394556928,False,False,0
940742540084547584,False,False,0
940742538520158209,False,False,0
940742528323776512,False,False,1
940742527870672897,False,False,0
940742524280426496,False,False,0
940742523169005575,False,False,0
940742519754838016,False,False,0
940742505267593216,False,False,0
940742490482765824,False,True,1
940742489530617858,False,False,1
940742481208999936,False,False,1
940742478155735040,False,False,1
940742466382319620,False,False,1
940742465866403847,False,False,0
940742445675016193,False,False,1
940742438984982528,False,False,0
940742433809338369,False,False,0
940742433243107329,False,False,1
940742425823281152,False,False,0
940742423709224960,False,False,0
940742413026435072,False,False,0
940742403081818119,False,False,1
940742399575445505,False,False,0
940742389207060481,False,False,0
940742387432919040,False,False,0
940742382580064256,False,False,0
940742374568972288,False,False,1
940742358441889792,False,False,0
940742354000142337,False,False,1
940742351999328256,False,False,1
940742345947074560,False,False,1
940742342566469632,False,False,0
940742327986982913,True,True,0
940742323239088128,False,False,0
940742321641066496,False,False,1
940742313617252352,False,False,0
940742312929275905,False,False,0
940742312069496832,False,False,1
940742310773645313,False,False,0
940742305862045696,False,False,2
940742304561688576,False,False,0
940742300547686401,False,False,1
940742299675451392,False,False,0
940742299646156801,False,False,0
940742298215776256,False,False,1
940742279630860294,False,False,0
940742279559634946,False,False,0
940742273872072710,False,False,1
940742269027737601,False,False,0
940742268541132802,False,False,1
940742268373303296,False,False,0
940742260311781377,False,False,2
940742257635971072,False,False,0
940742255471554560,False,False,0
940742250971258880,False,False,0
940742243303993344,False,True,0
940742241168920576,False,False,6
940742238757376000,False,False,1
940742223041302529,False,False,1
940742218389827585,False,False,0
940742212106838026,False,False,1
940742211255156736,False,False,0
940742210034728961,False,False,0
940742208747130880,False,False,0
940742205282566144,False,False,0
940742201302245376,False,False,0
940742198353645568,False,False,1
940742196503887872,False,False,0
940742196495634434,False,False,0
940742185691082752,False,False,0
940742180150398976,False,False,0
940742171191214080,False,False,0
940742170130243584,False,False,0
940742166414012416,False,False,0
940742165252202497,False,False,0
940742162609614850,False,False,0
940742155286597633,False,False,1
940742154040762368,False,False,0
940742153914994688,False,False,0
940742151608119296,False,False,0
940742145778028545,False,False,1
940742129671839744,False,False,1
940742126484295681,False,False,2
940742125427281921,False,False,0
940742124609462274,False,False,0
940742124508733440,False,False,0
940742123782991872,False,False,1
940742114261921793,False,False,1
940742111200022528,False,False,1
940742110348763136,False,False,0
940742110046715905,False,False,0
940742109006528512,False,False,0
940742108947759104,False,False,0
940742106296889345,False,False,1
940742105802182656,False,True,0
940742104266964993,False,False,0
940742098076266496,False,False,0
940742090438447104,False,False,0
940742089540648960,False,False,1
940742089477849088,False,False,1
940742088957755394,False,False,1
940742088311934976,False,False,0
940742087489794049,False,False,1
940742086176985088,False,False,0
940742080573218816,False,False,0
940742074391060480,False,False,0
940742072117661696,False,False,0
940742070452572160,False,False,0
940742064559489026,False,True,0
940742051074682885,False,False,0
940742040144547842,False,False,0
940742035233009665,False,False,0
940742035035828224,False,False,0
940742026131267586,False,False,0
940742021345505280,False,False,0
940742005344358400,False,False,1
940742003511439360,False,False,1
940742003104477184,False,False,1
940741996095922176,False,False,0
940741994376200192,False,False,0
940741980820262914,False,False,1
940741980270800896,False,False,1
940741971261267969,False,False,1
940741970741415942,False,False,0
940741961203568640,False,False,1
940741958976397312,False,False,1
940741954626662400,False,False,0
940741944719835138,False,False,1
940741944531091459,False,False,1
940741943629250560,False,False,1
940741928131399690,False,False,0
940741925958770689,False,False,0
940741924868280320,False,False,0
940741924507570177,False,False,1
940741922041278464,False,False,1
940741918987755520,False,False,0
940741908900478976,False,False,1
940741908095123456,False,False,1
940741901627490304,False,False,1
940741899920351232,False,False,1
940741897517023233,False,False,1
940741897022304259,False,False,1
940741888092413953,False,False,3
940741884338634753,False,False,0
940741874331111424,False,False,0
940741873202880512,False,False,0
940741866395283456,False,False,0
940741861572075520,False,False,1
940741858199707648,False,False,1
940741857826316289,False,False,0
940741852956946432,False,False,0
940741840902524933,False,False,0
940741839212220416,False,False,1
940741838159347712,False,False,1
940741832010371073,False,False,1
940741829481435136,False,False,1
940741825240875009,False,False,0
940741822023843840,False,False,0
940741799316021248,False,False,1
940741797550190593,False,False,1
940741795721433090,False,False,1
940741780911267840,False,False,1
940741780852547584,False,False,1
940741778394587136,False,False,0
940741777526423552,False,False,1
940741776901640197,False,False,3
940741762783395842,False,False,1
940741761680527360,False,False,0
940741752675213312,False,False,1
940741745402306561,False,False,0
940741743703715841,False,False,0
940741743397523456,False,False,1
940741743342862336,False,False,1
940741741489074176,False,False,0
940741740079779840,False,False,1
940741737810710528,False,False,0
940741735507951616,False,False,1
940741735357042688,False,False,1
940741732462862336,False,False,0
940741731321909248,False,False,0
940741729614884864,False,False,0
940741727488315392,False,False,0
940741724627804160,False,False,1
940741724183203840,False,False,0
940741723420086272,False,False,1
940741713110421505,False,False,1
940741712183521280,False,False,0
940741707125182464,False,False,0
940741696098263040,False,False,0
940741694093451266,False,False,0
940741691362996224,False,False,1
940741684777967621,False,False,1
940741679857983488,False,False,0
940741673893711878,False,False,1
940741667920982017,False,False,0
940741667593818112,False,False,3
940741666922815488,False,False,0
940741664129167360,False,False,0
940741662401216512,False,False,1
940741662153854977,False,False,0
940741660643819520,False,False,1
940741657066078208,False,False,1
940741648841134080,False,False,1
940741643745054723,False,False,1
940741643061383169,False,False,0
940741638393155584,False,False,0
940741636639911936,False,False,0
940741632735039489,False,False,0
940741623767433216,False,False,1
940741621133594625,False,False,1
940741610588872704,False,False,0
940741609163026432,False,False,1
940741606654668800,False,False,0
940741603106291712,False,False,1
940741601353011200,False,False,1
940741600682172416,False,False,0
940741600635949057,False,False,1
940741600040378369,False,False,0
940741599251828737,False,False,0
940741598559715328,False,False,0
940741596957560832,False,False,0
940741596248764416,False,False,1
940741594428461058,False,False,1
940741589957332994,False,False,1
940741585666322434,False,False,2
940741584915533824,False,False,1
940741579366682624,False,False,0
940741576480788480,False,False,1
940741571615522817,False,False,0
940741563096928262,False,False,1
940741560601403393,False,False,0
940741560026636289,False,False,1
940741555631153152,False,False,1
940741553412296704,False,False,1
940741549557653504,False,False,1
940741548530167810,False,False,4
940741547661852672,False,False,0
940741547359744000,False,False,1
940741545912709120,False,False,0
940741543408701440,False,False,1
940741532847443968,False,False,0
940741532629520384,False,False,0
940741530536493056,False,False,0
940741528493977602,False,False,1
940741521631977472,False,False,1
940741520499576832,False,False,0
940741519203553280,False,False,1
940741513809682435,False,False,0
940741512446529536,False,False,0
940741511964188672,False,False,1
940741506293534721,False,False,3
940741500392103937,False,False,1
940741499129655296,False,False,0
940741498018127872,False,False,1
940741494645952512,False,False,0
940741488597782528,False,False,0
940741487230201856,False,False,0
940741478321713152,False,False,1
940741477298262016,False,False,0
940741475410722821,False,False,0
940741473410211841,False,False,1
940741466514538496,False,True,0
940741459845591040,False,False,1
940741453797646336,False,False,1
940741451561840640,False,True,0
940741440434401281,False,False,0
940741439322980352,False,False,1
940741437544468480,False,False,0
940741437414449152,False,False,0
940741436286185472,False,False,0
940741431378845696,False,False,0
940741429399351296,False,False,0
940741419223994369,False,False,0
940741416036196352,False,False,2
940741415956496387,False,False,1
940741415268581377,False,False,3
940741413913923584,False,False,0
940741413255380993,False,False,1
940741411997175810,False,False,1
940741411896418306,False,False,0
940741411586142208,False,False,0
940741406456451072,False,False,0
940741404623548421,False,False,1
940741402580852737,False,False,1
940741397661077504,False,False,0
940741396666953728,False,False,1
940741383782064129,False,False,0
940741381882089472,False,False,0
940741380816625665,False,True,0
940741377079603201,False,False,0
940741376039424003,False,False,0
940741375921917952,False,False,1
940741373061251072,False,False,0
940741368430854145,False,False,0
940741366488948736,False,False,1
940741366384136192,False,False,1
940741363037073411,False,False,0
940741362533781505,False,False,0
940741360147222528,False,False,1
940741356875481089,False,False,1
940741352391888896,False,False,0
940741349447434241,False,False,3
940741349434908672,False,False,0
940741348306677762,False,False,1
940741345081282560,False,False,1
940741339465084929,False,False,0
940741333785878528,False,False,0
940741324071931904,False,False,1
940741320997593090,False,False,0
940741319869079552,False,False,0
940741314567659520,False,False,1
940741313477017604,False,False,0
940741311509938176,False,False,1
940741311249899520,False,False,0
940741309547020291,False,False,0
940741303494684672,False,False,0
940741302353911808,False,False,1
940741298075471874,False,False,0
940741297924554753,False,False,0
940741297588944898,False,False,0
940741291788374016,False,False,1
940741291163316224,False,False,1
940741290848858113,False,False,1
940741290332844033,False,False,0
940741290203013121,False,False,1
940741275128545280,False,True,0
940741273375318017,False,False,0
940741269181030405,False,False,1
940741268799348737,False,False,1
940741267448909829,False,False,1
940741258238185473,False,False,1
940741257869058048,False,False,1
940741256535093249,False,False,1
940741251141337088,False,False,0
940741247710380034,False,False,0
940741247555301376,False,False,1
940741244837421058,False,False,0
940741243004321792,False,False,1
940741241993613318,False,False,1
940741239812505601,False,False,0
940741235534389254,False,False,1
940741221311438848,False,False,1
940741219050754048,False,False,0
940741214453854208,False,False,0
940741212398645248,False,False,0
940741210590851072,False,False,0
940741209005293568,False,False,1
940741207906508801,False,False,1
940741201044561920,False,False,0
940741197345067008,False,False,1
940741194707030022,False,False,1
940741194698641409,False,False,0
940741192689561600,False,False,0
940741192626585600,False,False,0
940741190810513413,False,False,1
940741188264579077,False,False,1
940741175853555712,False,False,0
940741163505434626,False,False,1
940741161966174208,False,False,0
940741159281876992,False,False,0
940741146019540992,False,False,1
940741140491456512,False,False,0
940741140139200512,False,False,0
940741136976461824,False,False,0
940741124364427264,False,False,0
940741124079149058,False,False,0
940741117938753536,False,False,1
940741116290203648,False,False,0
940741116286132224,False,False,0
940741114751082496,False,False,0
940741092109991936,False,False,1
940741090528727040,False,False,2
940741089778167813,False,False,0
940741088511479808,False,False,0
940741081020485632,False,False,0
940741080210960384,False,False,0
940741076838690816,False,False,0
940741074036781056,False,False,1
940741068894756864,False,False,0
940741066579378182,False,False,0
940741057683136512,False,False,3
940741057544941568,False,False,1
940741048137060353,False,False,0
940741043959615488,False,False,5
940741041920946176,False,False,1
940741038150422528,False,False,0
940741026221821952,False,False,1
940741023290011649,False,False,0
940741022279196674,False,False,0
940741017023721472,False,False,5
940741002712641536,False,False,0
940741002587004928,False,False,0
940740999927644161,False,False,1
940740985981685760,False,False,0
940740979958497280,False,False,0
940740979866337280,False,False,1
940740965630926849,False,False,0
940740964213248011,False,False,0
940740953576558592,False,False,0
940740946601365504,False,False,0
940740945276030976,False,False,1
940740941048111105,False,False,1
940740937801592833,False,False,0
940740935360630784,False,False,0
940740932131008512,False,False,1
940740927655632896,False,False,1
940740922438012929,False,False,0
940740921963945985,False,False,0
940740916050087936,False,False,0
940740910660440064,False,False,1
940740909855014913,False,False,1
940740908412219392,False,False,0
940740905656492032,False,False,0
940740900338012160,False,False,0
940740894684217344,False,False,0
940740894625591296,False,False,0
940740890804543488,False,False,0
940740890586435584,False,False,0
940740887306387456,False,False,0
940740882604716032,False,False,1
940740879811268608,False,False,0
940740878381080577,False,False,1
940740878292930560,False,False,0
940740878229999621,False,False,0
940740868713205765,False,False,1
940740858747478018,False,False,1
940740856625033216,False,False,0
940740856440606720,False,False,1
940740855551479809,False,False,0
940740853064192000,False,False,0
940740851348725760,False,False,1
940740847817183233,False,False,0
940740846961471488,False,False,0
940740846743379968,False,False,1
940740846516830210,False,False,1
940740841856835584,False,False,0
940740841336901633,False,False,1
940740840489717761,False,False,1
940740838707093506,False,False,1
940740831224483840,False,False,1
940740830356062208,False,False,1
940740821439209473,False,False,0
940740818075185152,False,False,2
940740812849033216,False,False,0
940740808935817216,False,False,1
940740799456673792,False,False,0
940740796315242496,False,False,1
940740783031881729,False,False,1
940740778174877697,False,False,0
940740769651949568,False,False,0
940740768393674752,False,False,0
940740764837048322,False,False,1
940740763029262338,False,False,1
940740762488078336,False,False,1
940740761863229441,False,False,0
940740760013549568,False,False,0
940740759875149825,False,False,1
940740759476686848,False,False,0
940740756200927232,False,False,1
940740753684230147,False,False,1
940740737913769984,False,False,3
940740732373127168,False,False,1
940740731274252288,False,False,1
940740729172738048,False,False,0
940740727012839424,False,False,1
940740725993558016,False,False,0
940740724865323011,False,False,0
940740718318051332,False,False,0
940740716661297152,False,False,0
940740715851669505,False,False,1
940740712454348800,False,False,1
940740708012453888,False,False,1
940740702245412864,False,False,1
940740700043399168,False,False,1
940740699267436545,False,False,5
940740696306343943,False,False,0
940740695995965441,False,False,1
940740681043030017,False,False,0
940740670159015936,False,False,0
940740667617181697,False,False,0
940740664970567680,False,False,0
940740654061285376,False,False,0
940740653524439040,False,False,0
940740637107748864,False,False,1
940740632401862656,False,False,1
940740631135248384,False,False,1
940740626940805120,False,False,1
940740621781921793,False,False,0
940740620271996930,False,False,1
940740617403031554,False,False,0
940740614102056965,False,False,0
940740611669237760,False,False,0
940740607353458688,False,False,1
940740604245372928,False,False,1
940740602840453120,False,False,0
940740600654995456,False,False,0
940740596016218118,False,False,0
940740595286528000,False,False,1
940740592191115264,False,False,3
940740590832033793,False,True,0
940740588076437505,False,False,0
940740582690795520,False,False,0
940740582070276096,False,False,0
940740576747577344,False,False,1
940740575849979904,False,False,0
940740569063612416,False,False,0
940740564961628160,False,False,1
940740564932231168,False,False,1
940740563195842560,False,False,1
940740560461160448,False,False,1
940740558900944898,False,False,0
940740558556766208,False,False,0
940740553943240704,False,False,0
940740551808339968,False,False,1
940740550839414790,False,False,0
940740547798544384,False,False,0
940740542077419520,False,True,0
940740535446155264,False,False,2
940740533768605696,False,False,1
940740533374287873,False,False,0
940740531524702210,False,False,1
940740527724613632,False,False,1
940740520590172161,False,False,0
940740514055323648,False,False,0
940740509852561409,False,False,0
940740507579420674,False,False,1
940740492001550336,False,False,0
940740481516036096,False,False,0
940740479259471872,False,False,1
940740471751458816,False,False,1
940740466206760960,False,False,0
940740464994635781,False,False,1
940740458300477441,False,False,0
940740453594533888,False,False,0
940740451774078976,False,False,0
940740448498286592,False,False,3
940740446829056000,False,False,0
940740445432369152,False,False,0
940740435374256129,False,False,1
940740420664987653,False,False,8
940740420123938817,False,False,0
940740418559295488,False,False,0
940740417888415752,False,False,1
940740411097845760,False,False,0
940740406739984384,False,False,0
940740398451970048,False,False,0
940740397810274304,False,False,0
940740393209036800,False,False,0
940740376700358656,False,False,0
940740368747941889,False,False,1
940740363593150465,False,False,1
940740359876947969,False,False,0
940740353195413504,False,False,1
940740343447937024,False,False,1
940740337311592448,False,False,1
940740333867958272,False,False,0
940740332743884800,False,False,0
940740327689932801,False,False,0
940740324552568833,False,False,0
940740322539261953,False,False,0
940740321738141703,False,False,1
940740320358146048,False,False,1
940740311126441984,False,False,2
940740291924959238,False,False,3
940740288527470592,False,False,0
940740278138400768,False,False,0
940740275902676992,False,False,0
940740271515500544,False,False,0
940740270869635072,False,False,1
940740269623971842,False,False,0
940740267509977088,False,False,0
940740264569851909,False,False,0
940740262271246336,False,False,0
940740260463443968,False,False,1
940740258915913729,False,False,2
940740251278020610,False,False,0
940740249596104704,False,False,1
940740247893155841,False,False,1
940740247616450560,False,False,0
940740242721648641,False,False,2
940740241870032896,False,False,0
940740241496866816,False,True,0
940740240003788807,False,False,0
940740228079288320,False,False,1
940740227827564544,False,False,1
940740222668517378,False,False,1
940740218969378816,False,False,0
940740211360784385,False,False,1
940740209540456449,False,False,0
940740208978378752,False,False,0
940740202925924352,False,False,0
940740202338836480,False,False,0
940740199700508672,False,False,0
940740195808264194,False,False,0
940740195548266496,False,False,0
940740184496361472,False,False,1
940740180041916422,False,False,0
940740170017640454,False,False,1
940740169786834944,False,False,1
940740163973582853,False,True,2
940740163399020544,False,False,0
940740161742213120,False,False,0
940740154649608192,False,False,0
940740148316209152,False,False,0
940740147158700032,False,False,1
940740139264892928,False,False,0
940740137750642690,False,False,1
940740123267911680,False,False,1
940740121980219392,False,False,1
940740119534931968,False,False,1
940740118389833729,False,False,0
940740118289240065,False,False,0
940740118045917185,False,False,0
940740113272750080,False,False,1
940740112672886784,False,False,1
940740105194569728,False,False,0
940740103487524864,False,False,1
940740103319769088,False,False,1
940740101700587521,False,False,0
940740099427504133,False,False,0
940740095195385856,False,False,1
940740092813086721,False,False,0
940740087515455489,False,False,1
940740080003674112,False,False,0
940740070285258752,False,False,0
940740069765369857,False,False,1
940740064589631488,False,False,1
940740061993119744,False,False,0
940740061888483334,False,False,0
940740060302979074,False,False,1
940740057429929984,False,False,1
940740052971282432,False,False,0
940740043114676225,False,True,2
940740036844072960,False,False,0
940740034738536448,False,False,0
940740033119649793,False,False,1
940740032763252736,False,False,1
940740031567810560,False,False,1
940740031551074304,False,False,0
940740029244157952,False,False,1
940740029164457984,False,False,0
940740029005090816,False,False,3
940740022587809793,False,False,0
940740020260007941,False,False,0
940740019827957760,False,False,0
940740018401837057,False,False,1
940740015977586688,False,False,1
940740012458631170,False,False,0
940740008423673858,False,False,0
940740005852360704,False,False,2
940740000920100864,False,False,0
940740000634818561,False,False,0
940739996729819136,False,False,0
940739996218200064,False,False,0
940739996201385984,False,False,1
940739994091528192,False,False,0
940739992996995072,False,False,0
940739991226875904,False,False,1
940739983689830401,False,False,0
940739977889140736,False,False,2
940739974823120896,False,False,0
940739974596526080,False,False,1
940739972507762690,False,False,1
940739971924688897,False,False,3
940739968347013120,False,False,0
940739964123471872,False,False,0
940739956829540352,False,False,0
940739946691923968,False,False,0
940739944905031682,False,False,0
940739944208887808,False,False,1
940739937007218688,False,False,0
940739929369391109,False,False,1
940739925959495681,False,False,0
940739922226565122,False,False,1
940739909727514624,False,False,1
940739903851184128,False,False,1
940739896846688256,False,False,3
940739895252934657,False,False,0
940739893696876544,False,False,1
940739883471114240,False,False,0
940739882913357824,False,False,2
940739881042505728,False,False,1
940739878375055360,False,False,1
940739870934294528,False,False,0
940739867339829248,False,False,1
940739860469571584,False,False,1
940739857495629825,False,False,0
940739855348326400,False,False,0
940739849333567489,False,False,0
940739849262436352,False,False,0
940739840676466693,False,False,0
940739839393009664,False,False,2
940739835941347331,False,False,0
940739834842411008,False,False,1
940739821823291392,False,False,0
940739815506632704,False,False,1
940739812310638592,False,False,0
940739802797920256,False,False,1
940739791422832641,False,False,1
940739790147698688,False,False,0
940739789984354304,False,False,0
940739786121367562,False,False,0
940739782010949632,False,False,0
940739781016932352,False,False,0
940739770166206465,False,False,0
940739766689062913,False,False,1
940739759110066182,False,False,1
940739758887657472,False,False,0
940739751841280000,False,False,0
940739744614326272,False,False,1
940739742768885760,False,False,0
940739738281025536,False,False,0
940739737303863296,False,False,0
940739731159240706,False,False,0
940739730550833153,False,False,0
940739729175302144,False,False,0
940739727967301632,False,False,0
940739723768852480,False,False,0
940739721696657409,False,False,0
940739720954503168,False,False,0
940739720543424512,False,False,0
940739711429210113,False,False,1
940739710586114048,False,False,0
940739698749734912,False,False,0
940739697231454208,False,False,1
940739696790986752,False,False,0
940739696526790661,False,False,1
940739690323255296,False,False,0
940739688817745920,False,False,0
940739686066253825,False,False,1
940739683012681728,False,False,0
940739681267912704,False,False,1
940739680315654144,False,False,0
940739676230619136,False,False,1
940739670593347584,False,False,1
940739662892675072,False,False,0
940739659922944001,False,False,0
940739658715197441,False,False,1
940739658106974208,False,False,0
940739648183263232,False,False,1
940739645163364352,False,False,1
940739642747387904,False,False,1
940739641522532352,False,False,1
940739640377651201,False,False,1
940739638020493312,False,False,0
940739633352183809,False,False,0
940739632282574848,False,False,1
940739623843782656,False,False,0
940739622908452865,False,False,0
940739619947237378,False,False,0
940739613450297345,False,False,0
940739610942033926,False,False,0
940739609977335808,False,True,0
940739609880858624,False,False,0
940739609767632896,False,False,0
940739599500021761,False,False,1
940739597008478208,False,False,0
940739596874371073,False,False,0
940739594466840577,False,False,1
940739593371992064,False,False,0
940739591392452608,False,False,1
940739590725558272,False,False,1
940739590578634752,False,False,0
940739589236543488,False,False,1
940739582856794113,False,False,0
940739579925159936,False,False,1
940739578738237440,False,False,1
940739575483428869,False,False,1
940739572899729408,False,False,1
940739572778110976,False,False,0
940739562300755975,False,False,0
940739554587435009,False,False,0
940739554188976128,False,False,1
940739552737742848,False,False,0
940739549302591489,False,False,1
940739547721117698,False,False,1
940739543015272448,False,False,0
940739542855880704,False,False,0
940739538799951874,False,False,0
940739532214996993,False,False,0
940739529584943104,False,False,1
940739529471750144,False,False,1
940739529169932288,False,False,1
940739525168517121,False,False,0
940739523193065472,False,False,1
940739504998174720,False,False,0
940739503471210496,False,False,0
940739500673781760,False,False,1
940739499784654850,False,False,0
940739492411072512,False,False,0
940739490531995648,False,False,2
940739483401703424,False,False,0
940739473159045120,False,False,1
940739469136633856,False,False,0
940739468964827136,False,False,1
940739467194724354,False,False,0
940739453324107781,False,False,0
940739453047463936,False,False,0
940739445065527296,False,False,1
940739444025544706,False,False,0
940739439847915520,False,False,0
940739439038431233,False,False,0
940739437780242432,False,False,1
940739435905404934,False,False,1
940739428284272640,False,False,0
940739421900591105,False,False,0
940739411024551936,False,False,1
940739398915596288,False,False,0
940739394901889024,False,False,0
940739393962299392,False,False,1
940739393513541632,False,False,1
940739377361068033,False,False,1
940739376648044544,False,False,0
940739376262336517,False,False,1
940739374433689601,False,False,1
940739373368086528,False,False,1
940739372793470976,False,False,0
940739371996721152,False,False,0
940739364715458566,False,False,1
940739361771065345,False,False,1
940739359778725888,False,False,1
940739355269849088,False,False,1
940739352891502592,False,False,0
940739347199832064,False,False,1
940739343223795714,False,False,1
940739337414684673,False,False,0
940739334784745472,False,False,0
940739316959019008,False,False,0
940739313414934528,False,False,0
940739312462602240,False,False,1
940739308193017856,False,False,0
940739301804883968,False,False,0
940739298449432577,False,False,1
940739293756182529,False,False,1
940739291478499328,False,False,0
940739291201843200,False,False,0
940739288773332992,False,False,0
940739280250523648,False,False,0
940739275238277121,False,False,0
940739271937417217,False,False,1
940739267424407552,False,False,1
940739263670472704,False,False,1
940739261002862592,False,False,1
940739258733690886,False,False,0
940739258071085056,False,False,0
940739256326135808,False,False,0
940739251343380480,False,False,0
940739244099817473,False,False,1
940739243542024192,False,False,0
940739242829012997,False,False,4
940739236084334592,False,False,1
940739233580535811,False,False,0
940739227008020480,False,False,0
940739225779019776,False,False,1
940739217969123328,True,False,0
940739216845176832,False,False,0
940739216593604609,False,False,0
940739214408171520,False,False,0
940739208162852864,False,False,0
940739201837932544,False,False,0
940739195303350272,False,False,0
940739194783256576,False,False,0
940739192086073344,False,False,0
940739173501284352,False,False,0
940739169801957377,False,False,0
940739168325345280,False,False,1
940739165892808704,False,False,0
940739162663280641,False,False,1
940739159005843456,False,False,0
940739142161485824,False,False,0
940739142031413248,False,False,1
940739139896451072,True,True,0
940739135408562176,False,False,1
940739134322180096,False,False,1
940739130635452418,False,False,0
940739126579605508,False,False,1
940739124805472256,False,False,0
940739121588314112,False,False,1
940739108892172288,False,False,0
940739099924803584,False,False,1
940739099463335939,False,False,1
940739098368602113,False,False,1
940739090881896448,False,False,0
940739089602678784,False,False,0
940739080844914689,False,False,0
940739078546436096,False,False,1
940739078223486976,False,False,2
940739077720170497,False,False,0
940739056689975298,False,False,0
940739051744907264,False,False,0
940739048594919425,False,False,1
940739048410189825,False,False,1
940739048234156032,False,False,3
940739043746308096,False,False,0
940739037354123264,False,True,0
940739037232533509,False,False,1
940739032719310849,False,False,0
940739032425918464,False,False,0
940739017557073921,False,False,1
940739016948887554,False,False,0
940739016500170816,False,False,0
940739015027888128,False,False,1
940739009663287296,False,False,1
940739003103481856,False,False,0
940738995209850881,False,False,1
940738990247940102,False,False,0
940738982371000320,False,False,0
940738978537357313,False,False,0
940738978264813568,False,False,0
940738971965026304,False,False,0
940738966155907073,False,False,1
940738960145420290,False,False,0
940738951643631616,False,False,0
940738944353931264,False,False,0
940738940977389569,False,False,1
940738938347585537,False,False,1
940738937995321344,False,False,0
940738937810698240,False,False,0
940738935302496256,False,False,0
940738930969755648,False,False,2
940738922895769600,False,False,0
940738915924955136,False,False,0
940738906047242240,False,False,1
940738905011359745,False,False,0
940738904398983168,False,False,0
940738901060268032,False,False,2
940738897369358336,False,False,3
940738896748429312,False,False,0
940738893330051072,False,False,0
940738888892497922,False,False,0
940738887483297797,False,False,0
940738874313146369,False,False,0
940738867568586752,False,False,0
940738861101207557,False,False,1
940738859079417856,False,False,1
940738858915913730,False,False,0
940738846865657857,False,False,0
940738836820385792,False,False,0
940738828515627008,False,False,3
940738828112932867,False,False,1
940738827660005377,False,False,1
940738826129035265,False,True,0
940738825357348866,False,False,0
940738822329065472,False,False,1
940738820848304129,False,False,0
940738814888341504,False,False,2
940738814548631554,False,False,1
940738813873176577,False,False,1
940738812375842816,False,False,0
940738810979209218,False,False,0
940738808907104257,False,False,0
940738802775199744,False,False,1
940738801365864449,False,False,0
940738800052871168,False,False,1
940738798379520001,False,False,0
940738791106416641,False,False,2
940738786761367554,False,False,1
940738783380672513,False,False,0
940738772479676417,False,False,0
940738769128513541,False,True,0
940738768968884224,False,False,1
940738767022850048,False,False,0
940738766473449472,False,False,1
940738759556874241,False,False,0
940738751080300545,False,False,4
940738750602149888,False,False,0
940738736836546561,False,False,0
940738736207384576,True,True,0
940738727562940416,False,False,0
940738725306425344,False,False,0
940738720873025536,False,False,0
940738719467950080,False,False,0
940738716812771328,False,False,2
940738715701399552,False,False,1
